district,date,hazard,any_flag,max_confidence,n_observations,n_triggered,message_en,message_ur,lat,lon
Peshawar,20260828,residue_burning,False,0.5,8,0,Nighttime frame -- daytime fire hot-spot check not applicable.,رات کا وقت -- لاگو نہیں,33.9043530181635,71.5685717969027
Peshawar,20260828,thunderstorm,False,0.6,8,0,No overshooting-top signature detected.,کوئی شدید کنویکشن کی علامت نہیں,33.9043530181635,71.5685717969027
Peshawar,20260828,uv_index,False,0.5,8,0,Clear-sky/high-sun UV proxy conditions not met.,UV کی سطح زیادہ ہونے کی علامت نہیں,33.9043530181635,71.5685717969027
Pishin,20260828,cloud_burst,False,0.2,1,0,STUBBED: nearest available frame pair is 15 min apart (need <=20 min); this archive's cadence is too coarse to evaluate a genuine rate-of-change here. Detector logic is real and will fire once 15-min cadence MSG data is supplied.,ناکافی وقتی ریزولوشن -- 15 منٹ کے تسلسل والا ڈیٹا درکار ہے,30.77348400888996,67.40923920210504
Pishin,20260828,cold_wave,False,0.33,1,0,Mean clear-sky night skin temp 13.2 C -- above cold-wave threshold.,سردی کی لہر کی علامت نہیں,30.77348400888996,67.40923920210504
Pishin,20260828,dust_storm,False,0.5,8,0,No dust-storm signature detected.,دھول کے طوفان کی علامت نہیں,30.77348400888996,67.40923920210504
Pishin,20260828,fog,False,0.6,8,0,IR3.9-IR10.8 = -3.6 K -- outside the fog signature range.,دھند کی علامت نہیں,30.77348400888996,67.40923920210504
Pishin,20260828,frost,False,0.3,8,0,Not all three frost conditions met (no WRF wind data available).,پالے کی تمام شرائط پوری نہیں ہوئیں,30.77348400888996,67.40923920210504
Pishin,20260828,hail,False,0.0,8,0,Insufficient data (overshooting tops / glaciation ratio missing).,ناکافی ڈیٹا,30.77348400888996,67.40923920210504
Pishin,20260828,heat_wave,False,0.0,1,0,Not enough clear-sky multi-day skin-temperature data (0 of 0 available frames excluded as cloud-contaminated).,ناکافی صاف آسمان ڈیٹا,30.77348400888996,67.40923920210504
Pishin,20260828,heavy_rain,False,0.45,1,0,0/8 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,30.77348400888996,67.40923920210504
Pishin,20260828,residue_burning,False,0.5,8,0,Nighttime frame -- daytime fire hot-spot check not applicable.,رات کا وقت -- لاگو نہیں,30.77348400888996,67.40923920210504
Pishin,20260828,thunderstorm,False,0.6,8,0,No overshooting-top signature detected.,کوئی شدید کنویکشن کی علامت نہیں,30.77348400888996,67.40923920210504
Pishin,20260828,uv_index,False,0.5,8,0,Clear-sky/high-sun UV proxy conditions not met.,UV کی سطح زیادہ ہونے کی علامت نہیں,30.77348400888996,67.40923920210504
Qambar Shahdadkot,20260828,cloud_burst,False,0.2,1,0,STUBBED: nearest available frame pair is 15 min apart (need <=20 min); this archive's cadence is too coarse to evaluate a genuine rate-of-change here. Detector logic is real and will fire once 15-min cadence MSG data is supplied.,ناکافی وقتی ریزولوشن -- 15 منٹ کے تسلسل والا ڈیٹا درکار ہے,27.4890070498502,67.98464150835339
Qambar Shahdadkot,20260828,cold_wave,False,0.33,1,0,Mean clear-sky night skin temp 20.1 C -- above cold-wave threshold.,سردی کی لہر کی علامت نہیں,27.4890070498502,67.98464150835339
Qambar Shahdadkot,20260828,dust_storm,False,0.5,8,0,No dust-storm signature detected.,دھول کے طوفان کی علامت نہیں,27.4890070498502,67.98464150835339
Qambar Shahdadkot,20260828,fog,False,0.6,8,0,IR3.9-IR10.8 = -4.3 K -- outside the fog signature range.,دھند کی علامت نہیں,27.4890070498502,67.98464150835339
Qambar Shahdadkot,20260828,frost,False,0.3,8,0,Not all three frost conditions met (no WRF wind data available).,پالے کی تمام شرائط پوری نہیں ہوئیں,27.4890070498502,67.98464150835339
Qambar Shahdadkot,20260828,hail,False,0.0,8,0,Insufficient data (overshooting tops / glaciation ratio missing).,ناکافی ڈیٹا,27.4890070498502,67.98464150835339
Qambar Shahdadkot,20260828,heat_wave,False,0.0,1,0,Not enough clear-sky multi-day skin-temperature data (0 of 0 available frames excluded as cloud-contaminated).,ناکافی صاف آسمان ڈیٹا,27.4890070498502,67.98464150835339
Qambar Shahdadkot,20260828,heavy_rain,False,0.45,1,0,0/8 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,27.4890070498502,67.98464150835339
Qambar Shahdadkot,20260828,residue_burning,False,0.5,8,0,Nighttime frame -- daytime fire hot-spot check not applicable.,رات کا وقت -- لاگو نہیں,27.4890070498502,67.98464150835339
Qambar Shahdadkot,20260828,thunderstorm,False,0.6,8,0,No overshooting-top signature detected.,کوئی شدید کنویکشن کی علامت نہیں,27.4890070498502,67.98464150835339
Qambar Shahdadkot,20260828,uv_index,False,0.5,8,0,Clear-sky/high-sun UV proxy conditions not met.,UV کی سطح زیادہ ہونے کی علامت نہیں,27.4890070498502,67.98464150835339
Qilla Abdullah,20260828,cloud_burst,False,0.2,1,0,STUBBED: nearest available frame pair is 15 min apart (need <=20 min); this archive's cadence is too coarse to evaluate a genuine rate-of-change here. Detector logic is real and will fire once 15-min cadence MSG data is supplied.,ناکافی وقتی ریزولوشن -- 15 منٹ کے تسلسل والا ڈیٹا درکار ہے,30.67162307774291,66.7476968546646
Qilla Abdullah,20260828,cold_wave,False,0.33,1,0,Mean clear-sky night skin temp 15.4 C -- above cold-wave threshold.,سردی کی لہر کی علامت نہیں,30.67162307774291,66.7476968546646
Qilla Abdullah,20260828,dust_storm,False,0.5,8,0,No dust-storm signature detected.,دھول کے طوفان کی علامت نہیں,30.67162307774291,66.7476968546646
Qilla Abdullah,20260828,fog,False,0.6,8,0,IR3.9-IR10.8 = -4.4 K -- outside the fog signature range.,دھند کی علامت نہیں,30.67162307774291,66.7476968546646
Qilla Abdullah,20260828,frost,False,0.3,8,0,Not all three frost conditions met (no WRF wind data available).,پالے کی تمام شرائط پوری نہیں ہوئیں,30.67162307774291,66.7476968546646
Qilla Abdullah,20260828,hail,False,0.0,8,0,Insufficient data (overshooting tops / glaciation ratio missing).,ناکافی ڈیٹا,30.67162307774291,66.7476968546646
Qilla Abdullah,20260828,heat_wave,False,0.0,1,0,Not enough clear-sky multi-day skin-temperature data (0 of 0 available frames excluded as cloud-contaminated).,ناکافی صاف آسمان ڈیٹا,30.67162307774291,66.7476968546646
Qilla Abdullah,20260828,heavy_rain,False,0.45,1,0,0/8 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,30.67162307774291,66.7476968546646
Qilla Abdullah,20260828,residue_burning,False,0.5,8,0,Nighttime frame -- daytime fire hot-spot check not applicable.,رات کا وقت -- لاگو نہیں,30.67162307774291,66.7476968546646
Qilla Abdullah,20260828,thunderstorm,False,0.6,8,0,No overshooting-top signature detected.,کوئی شدید کنویکشن کی علامت نہیں,30.67162307774291,66.7476968546646
Qilla Abdullah,20260828,uv_index,False,0.5,8,0,Clear-sky/high-sun UV proxy conditions not met.,UV کی سطح زیادہ ہونے کی علامت نہیں,30.67162307774291,66.7476968546646
Qilla Saifullah,20260828,cloud_burst,False,0.2,1,0,STUBBED: nearest available frame pair is 15 min apart (need <=20 min); this archive's cadence is too coarse to evaluate a genuine rate-of-change here. Detector logic is real and will fire once 15-min cadence MSG data is supplied.,ناکافی وقتی ریزولوشن -- 15 منٹ کے تسلسل والا ڈیٹا درکار ہے,31.005740183814446,68.2450113307759
Qilla Saifullah,20260828,cold_wave,False,0.33,1,0,Mean clear-sky night skin temp 14.1 C -- above cold-wave threshold.,سردی کی لہر کی علامت نہیں,31.005740183814446,68.2450113307759
Qilla Saifullah,20260828,dust_storm,False,0.5,8,0,No dust-storm signature detected.,دھول کے طوفان کی علامت نہیں,31.005740183814446,68.2450113307759
Qilla Saifullah,20260828,fog,False,0.6,8,0,IR3.9-IR10.8 = -2.1 K -- outside the fog signature range.,دھند کی علامت نہیں,31.005740183814446,68.2450113307759
Qilla Saifullah,20260828,frost,False,0.3,8,0,Not all three frost conditions met (no WRF wind data available).,پالے کی تمام شرائط پوری نہیں ہوئیں,31.005740183814446,68.2450113307759
Qilla Saifullah,20260828,hail,False,0.0,8,0,Insufficient data (overshooting tops / glaciation ratio missing).,ناکافی ڈیٹا,31.005740183814446,68.2450113307759
Qilla Saifullah,20260828,heat_wave,False,0.0,1,0,Not enough clear-sky multi-day skin-temperature data (0 of 0 available frames excluded as cloud-contaminated).,ناکافی صاف آسمان ڈیٹا,31.005740183814446,68.2450113307759
Qilla Saifullah,20260828,heavy_rain,False,0.45,1,0,0/8 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,31.005740183814446,68.2450113307759
Qilla Saifullah,20260828,residue_burning,False,0.5,8,0,Nighttime frame -- daytime fire hot-spot check not applicable.,رات کا وقت -- لاگو نہیں,31.005740183814446,68.2450113307759
Qilla Saifullah,20260828,thunderstorm,False,0.6,8,0,No overshooting-top signature detected.,کوئی شدید کنویکشن کی علامت نہیں,31.005740183814446,68.2450113307759
Qilla Saifullah,20260828,uv_index,False,0.5,8,0,Clear-sky/high-sun UV proxy conditions not met.,UV کی سطح زیادہ ہونے کی علامت نہیں,31.005740183814446,68.2450113307759
Quetta,20260828,cloud_burst,False,0.2,1,0,STUBBED: nearest available frame pair is 15 min apart (need <=20 min); this archive's cadence is too coarse to evaluate a genuine rate-of-change here. Detector logic is real and will fire once 15-min cadence MSG data is supplied.,ناکافی وقتی ریزولوشن -- 15 منٹ کے تسلسل والا ڈیٹا درکار ہے,30.123038875580413,66.81282141190523
Quetta,20260828,cold_wave,False,0.33,1,0,Mean clear-sky night skin temp 15.9 C -- above cold-wave threshold.,سردی کی لہر کی علامت نہیں,30.123038875580413,66.81282141190523
Quetta,20260828,dust_storm,False,0.5,8,0,No dust-storm signature detected.,دھول کے طوفان کی علامت نہیں,30.123038875580413,66.81282141190523
Quetta,20260828,fog,False,0.6,8,0,IR3.9-IR10.8 = -4.5 K -- outside the fog signature range.,دھند کی علامت نہیں,30.123038875580413,66.81282141190523
Quetta,20260828,frost,False,0.3,8,0,Not all three frost conditions met (no WRF wind data available).,پالے کی تمام شرائط پوری نہیں ہوئیں,30.123038875580413,66.81282141190523
Quetta,20260828,hail,False,0.0,8,0,Insufficient data (overshooting tops / glaciation ratio missing).,ناکافی ڈیٹا,30.123038875580413,66.81282141190523
Quetta,20260828,heat_wave,False,0.0,1,0,Not enough clear-sky multi-day skin-temperature data (0 of 0 available frames excluded as cloud-contaminated).,ناکافی صاف آسمان ڈیٹا,30.123038875580413,66.81282141190523
Quetta,20260828,heavy_rain,False,0.45,1,0,0/8 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,30.123038875580413,66.81282141190523
Quetta,20260828,residue_burning,False,0.5,8,0,Nighttime frame -- daytime fire hot-spot check not applicable.,رات کا وقت -- لاگو نہیں,30.123038875580413,66.81282141190523
Quetta,20260828,thunderstorm,False,0.6,8,0,No overshooting-top signature detected.,کوئی شدید کنویکشن کی علامت نہیں,30.123038875580413,66.81282141190523
Quetta,20260828,uv_index,False,0.5,8,0,Clear-sky/high-sun UV proxy conditions not met.,UV کی سطح زیادہ ہونے کی علامت نہیں,30.123038875580413,66.81282141190523
Rahim Yar Khan,20260828,cloud_burst,False,0.2,1,0,STUBBED: nearest available frame pair is 15 min apart (need <=20 min); this archive's cadence is too coarse to evaluate a genuine rate-of-change here. Detector logic is real and will fire once 15-min cadence MSG data is supplied.,ناکافی وقتی ریزولوشن -- 15 منٹ کے تسلسل والا ڈیٹا درکار ہے,28.524274232993303,70.5136351971601
Rahim Yar Khan,20260828,cold_wave,False,0.33,1,0,Mean clear-sky night skin temp 14.8 C -- above cold-wave threshold.,سردی کی لہر کی علامت نہیں,28.524274232993303,70.5136351971601
Rahim Yar Khan,20260828,dust_storm,False,0.5,8,0,No dust-storm signature detected.,دھول کے طوفان کی علامت نہیں,28.524274232993303,70.5136351971601
Rahim Yar Khan,20260828,fog,False,0.6,8,0,IR3.9-IR10.8 = -3.6 K -- outside the fog signature range.,دھند کی علامت نہیں,28.524274232993303,70.5136351971601
Rahim Yar Khan,20260828,frost,False,0.3,8,0,Not all three frost conditions met (no WRF wind data available).,پالے کی تمام شرائط پوری نہیں ہوئیں,28.524274232993303,70.5136351971601
Rahim Yar Khan,20260828,hail,False,0.0,8,0,Insufficient data (overshooting tops / glaciation ratio missing).,ناکافی ڈیٹا,28.524274232993303,70.5136351971601
Rahim Yar Khan,20260828,heat_wave,False,0.0,1,0,Not enough clear-sky multi-day skin-temperature data (0 of 0 available frames excluded as cloud-contaminated).,ناکافی صاف آسمان ڈیٹا,28.524274232993303,70.5136351971601
Rahim Yar Khan,20260828,heavy_rain,False,0.45,1,0,0/8 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,28.524274232993303,70.5136351971601
Rahim Yar Khan,20260828,residue_burning,False,0.5,8,0,Nighttime frame -- daytime fire hot-spot check not applicable.,رات کا وقت -- لاگو نہیں,28.524274232993303,70.5136351971601
Rahim Yar Khan,20260828,thunderstorm,False,0.6,8,0,No overshooting-top signature detected.,کوئی شدید کنویکشن کی علامت نہیں,28.524274232993303,70.5136351971601
Rahim Yar Khan,20260828,uv_index,False,0.5,8,0,Clear-sky/high-sun UV proxy conditions not met.,UV کی سطح زیادہ ہونے کی علامت نہیں,28.524274232993303,70.5136351971601
Rajanpur,20260828,cloud_burst,False,0.2,1,0,STUBBED: nearest available frame pair is 15 min apart (need <=20 min); this archive's cadence is too coarse to evaluate a genuine rate-of-change here. Detector logic is real and will fire once 15-min cadence MSG data is supplied.,ناکافی وقتی ریزولوشن -- 15 منٹ کے تسلسل والا ڈیٹا درکار ہے,29.10671443314065,70.15043117103322
Rajanpur,20260828,cold_wave,False,0.33,1,0,Mean clear-sky night skin temp 15.7 C -- above cold-wave threshold.,سردی کی لہر کی علامت نہیں,29.10671443314065,70.15043117103322
Rajanpur,20260828,dust_storm,False,0.5,8,0,No dust-storm signature detected.,دھول کے طوفان کی علامت نہیں,29.10671443314065,70.15043117103322
Rajanpur,20260828,fog,False,0.6,8,0,IR3.9-IR10.8 = -3.3 K -- outside the fog signature range.,دھند کی علامت نہیں,29.10671443314065,70.15043117103322
Rajanpur,20260828,frost,False,0.3,8,0,Not all three frost conditions met (no WRF wind data available).,پالے کی تمام شرائط پوری نہیں ہوئیں,29.10671443314065,70.15043117103322
Rajanpur,20260828,hail,False,0.0,8,0,Insufficient data (overshooting tops / glaciation ratio missing).,ناکافی ڈیٹا,29.10671443314065,70.15043117103322
Rajanpur,20260828,heat_wave,False,0.0,1,0,Not enough clear-sky multi-day skin-temperature data (0 of 0 available frames excluded as cloud-contaminated).,ناکافی صاف آسمان ڈیٹا,29.10671443314065,70.15043117103322
Rajanpur,20260828,heavy_rain,False,0.45,1,0,0/8 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,29.10671443314065,70.15043117103322
Rajanpur,20260828,residue_burning,False,0.5,8,0,Nighttime frame -- daytime fire hot-spot check not applicable.,رات کا وقت -- لاگو نہیں,29.10671443314065,70.15043117103322
Rajanpur,20260828,thunderstorm,False,0.6,8,0,No overshooting-top signature detected.,کوئی شدید کنویکشن کی علامت نہیں,29.10671443314065,70.15043117103322
Rajanpur,20260828,uv_index,False,0.5,8,0,Clear-sky/high-sun UV proxy conditions not met.,UV کی سطح زیادہ ہونے کی علامت نہیں,29.10671443314065,70.15043117103322
Rawalpindi,20260828,cloud_burst,False,0.2,1,0,STUBBED: nearest available frame pair is 15 min apart (need <=20 min); this archive's cadence is too coarse to evaluate a genuine rate-of-change here. Detector logic is real and will fire once 15-min cadence MSG data is supplied.,ناکافی وقتی ریزولوشن -- 15 منٹ کے تسلسل والا ڈیٹا درکار ہے,33.50062131955731,73.05597899440076
Rawalpindi,20260828,cold_wave,False,0.33,1,0,Mean clear-sky night skin temp 11.0 C -- above cold-wave threshold.,سردی کی لہر کی علامت نہیں,33.50062131955731,73.05597899440076
Rawalpindi,20260828,dust_storm,False,0.5,8,0,No dust-storm signature detected.,دھول کے طوفان کی علامت نہیں,33.50062131955731,73.05597899440076
Rawalpindi,20260828,fog,False,0.6,8,0,IR3.9-IR10.8 = -3.6 K -- outside the fog signature range.,دھند کی علامت نہیں,33.50062131955731,73.05597899440076
Rawalpindi,20260828,frost,False,0.3,8,0,Not all three frost conditions met (no WRF wind data available).,پالے کی تمام شرائط پوری نہیں ہوئیں,33.50062131955731,73.05597899440076
Rawalpindi,20260828,hail,False,0.0,8,0,Insufficient data (overshooting tops / glaciation ratio missing).,ناکافی ڈیٹا,33.50062131955731,73.05597899440076
Rawalpindi,20260828,heat_wave,False,0.0,1,0,Not enough clear-sky multi-day skin-temperature data (0 of 0 available frames excluded as cloud-contaminated).,ناکافی صاف آسمان ڈیٹا,33.50062131955731,73.05597899440076
Rawalpindi,20260828,heavy_rain,False,0.45,1,0,0/8 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,33.50062131955731,73.05597899440076
Rawalpindi,20260828,residue_burning,False,0.5,8,0,Nighttime frame -- daytime fire hot-spot check not applicable.,رات کا وقت -- لاگو نہیں,33.50062131955731,73.05597899440076
Rawalpindi,20260828,thunderstorm,False,0.6,8,0,No overshooting-top signature detected.,کوئی شدید کنویکشن کی علامت نہیں,33.50062131955731,73.05597899440076
Rawalpindi,20260828,uv_index,False,0.5,8,0,Clear-sky/high-sun UV proxy conditions not met.,UV کی سطح زیادہ ہونے کی علامت نہیں,33.50062131955731,73.05597899440076
Sahiwal,20260828,cloud_burst,False,0.2,1,0,STUBBED: nearest available frame pair is 15 min apart (need <=20 min); this archive's cadence is too coarse to evaluate a genuine rate-of-change here. Detector logic is real and will fire once 15-min cadence MSG data is supplied.,ناکافی وقتی ریزولوشن -- 15 منٹ کے تسلسل والا ڈیٹا درکار ہے,30.543448630998675,72.84147397277293
Sahiwal,20260828,cold_wave,False,0.33,1,0,Mean clear-sky night skin temp 12.1 C -- above cold-wave threshold.,سردی کی لہر کی علامت نہیں,30.543448630998675,72.84147397277293
Sahiwal,20260828,dust_storm,False,0.5,8,0,No dust-storm signature detected.,دھول کے طوفان کی علامت نہیں,30.543448630998675,72.84147397277293
Sahiwal,20260828,fog,False,0.6,8,0,IR3.9-IR10.8 = -3.3 K -- outside the fog signature range.,دھند کی علامت نہیں,30.543448630998675,72.84147397277293
Sahiwal,20260828,frost,False,0.3,8,0,Not all three frost conditions met (no WRF wind data available).,پالے کی تمام شرائط پوری نہیں ہوئیں,30.543448630998675,72.84147397277293
Sahiwal,20260828,hail,False,0.0,8,0,Insufficient data (overshooting tops / glaciation ratio missing).,ناکافی ڈیٹا,30.543448630998675,72.84147397277293
Sahiwal,20260828,heat_wave,False,0.0,1,0,Not enough clear-sky multi-day skin-temperature data (0 of 0 available frames excluded as cloud-contaminated).,ناکافی صاف آسمان ڈیٹا,30.543448630998675,72.84147397277293
Sahiwal,20260828,heavy_rain,False,0.45,1,0,0/8 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,30.543448630998675,72.84147397277293
Sahiwal,20260828,residue_burning,False,0.5,8,0,Nighttime frame -- daytime fire hot-spot check not applicable.,رات کا وقت -- لاگو نہیں,30.543448630998675,72.84147397277293
Sahiwal,20260828,thunderstorm,False,0.6,8,0,No overshooting-top signature detected.,کوئی شدید کنویکشن کی علامت نہیں,30.543448630998675,72.84147397277293
Sahiwal,20260828,uv_index,False,0.5,8,0,Clear-sky/high-sun UV proxy conditions not met.,UV کی سطح زیادہ ہونے کی علامت نہیں,30.543448630998675,72.84147397277293
Sanghar,20260828,cloud_burst,False,0.2,1,0,STUBBED: nearest available frame pair is 15 min apart (need <=20 min); this archive's cadence is too coarse to evaluate a genuine rate-of-change here. Detector logic is real and will fire once 15-min cadence MSG data is supplied.,ناکافی وقتی ریزولوشن -- 15 منٹ کے تسلسل والا ڈیٹا درکار ہے,25.953402304996988,69.23325575602047
Sanghar,20260828,cold_wave,False,0.33,1,0,Mean clear-sky night skin temp 13.0 C -- above cold-wave threshold.,سردی کی لہر کی علامت نہیں,25.953402304996988,69.23325575602047
Sanghar,20260828,dust_storm,False,0.5,8,0,No dust-storm signature detected.,دھول کے طوفان کی علامت نہیں,25.953402304996988,69.23325575602047
Sanghar,20260828,fog,False,0.6,8,0,IR3.9-IR10.8 = -5.1 K -- outside the fog signature range.,دھند کی علامت نہیں,25.953402304996988,69.23325575602047
Sanghar,20260828,frost,False,0.3,8,0,Not all three frost conditions met (no WRF wind data available).,پالے کی تمام شرائط پوری نہیں ہوئیں,25.953402304996988,69.23325575602047
Sanghar,20260828,hail,False,0.0,8,0,Insufficient data (overshooting tops / glaciation ratio missing).,ناکافی ڈیٹا,25.953402304996988,69.23325575602047
Sanghar,20260828,heat_wave,False,0.0,1,0,Not enough clear-sky multi-day skin-temperature data (0 of 0 available frames excluded as cloud-contaminated).,ناکافی صاف آسمان ڈیٹا,25.953402304996988,69.23325575602047
Sanghar,20260828,heavy_rain,False,0.45,1,0,0/8 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,25.953402304996988,69.23325575602047
Sanghar,20260828,residue_burning,False,0.5,8,0,Nighttime frame -- daytime fire hot-spot check not applicable.,رات کا وقت -- لاگو نہیں,25.953402304996988,69.23325575602047
Sanghar,20260828,thunderstorm,False,0.6,8,0,No overshooting-top signature detected.,کوئی شدید کنویکشن کی علامت نہیں,25.953402304996988,69.23325575602047
Sanghar,20260828,uv_index,False,0.5,8,0,Clear-sky/high-sun UV proxy conditions not met.,UV کی سطح زیادہ ہونے کی علامت نہیں,25.953402304996988,69.23325575602047
Sargodha,20260828,cloud_burst,False,0.2,1,0,STUBBED: nearest available frame pair is 15 min apart (need <=20 min); this archive's cadence is too coarse to evaluate a genuine rate-of-change here. Detector logic is real and will fire once 15-min cadence MSG data is supplied.,ناکافی وقتی ریزولوشن -- 15 منٹ کے تسلسل والا ڈیٹا درکار ہے,32.01362803176926,72.69376047833424
Sargodha,20260828,cold_wave,False,0.33,1,0,Mean clear-sky night skin temp 13.1 C -- above cold-wave threshold.,سردی کی لہر کی علامت نہیں,32.01362803176926,72.69376047833424
Sargodha,20260828,dust_storm,False,0.5,8,0,No dust-storm signature detected.,دھول کے طوفان کی علامت نہیں,32.01362803176926,72.69376047833424
Sargodha,20260828,fog,False,0.6,8,0,IR3.9-IR10.8 = -3.9 K -- outside the fog signature range.,دھند کی علامت نہیں,32.01362803176926,72.69376047833424
Sargodha,20260828,frost,False,0.3,8,0,Not all three frost conditions met (no WRF wind data available).,پالے کی تمام شرائط پوری نہیں ہوئیں,32.01362803176926,72.69376047833424
Sargodha,20260828,hail,False,0.0,8,0,Insufficient data (overshooting tops / glaciation ratio missing).,ناکافی ڈیٹا,32.01362803176926,72.69376047833424
Sargodha,20260828,heat_wave,False,0.0,1,0,Not enough clear-sky multi-day skin-temperature data (0 of 0 available frames excluded as cloud-contaminated).,ناکافی صاف آسمان ڈیٹا,32.01362803176926,72.69376047833424
Sargodha,20260828,heavy_rain,False,0.45,1,0,0/8 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,32.01362803176926,72.69376047833424
Sargodha,20260828,residue_burning,False,0.5,8,0,Nighttime frame -- daytime fire hot-spot check not applicable.,رات کا وقت -- لاگو نہیں,32.01362803176926,72.69376047833424
Sargodha,20260828,thunderstorm,False,0.6,8,0,No overshooting-top signature detected.,کوئی شدید کنویکشن کی علامت نہیں,32.01362803176926,72.69376047833424
Sargodha,20260828,uv_index,False,0.5,8,0,Clear-sky/high-sun UV proxy conditions not met.,UV کی سطح زیادہ ہونے کی علامت نہیں,32.01362803176926,72.69376047833424
Shangla,20260828,cloud_burst,False,0.2,1,0,STUBBED: nearest available frame pair is 15 min apart (need <=20 min); this archive's cadence is too coarse to evaluate a genuine rate-of-change here. Detector logic is real and will fire once 15-min cadence MSG data is supplied.,ناکافی وقتی ریزولوشن -- 15 منٹ کے تسلسل والا ڈیٹا درکار ہے,34.82751209348109,72.71689385428617
Shangla,20260828,cold_wave,False,0.33,1,0,Mean clear-sky night skin temp 8.7 C -- above cold-wave threshold.,سردی کی لہر کی علامت نہیں,34.82751209348109,72.71689385428617
Shangla,20260828,dust_storm,False,0.5,8,0,No dust-storm signature detected.,دھول کے طوفان کی علامت نہیں,34.82751209348109,72.71689385428617
Shangla,20260828,fog,False,0.6,8,0,IR3.9-IR10.8 = -4.1 K -- outside the fog signature range.,دھند کی علامت نہیں,34.82751209348109,72.71689385428617
Shangla,20260828,frost,False,0.3,8,0,Not all three frost conditions met (no WRF wind data available).,پالے کی تمام شرائط پوری نہیں ہوئیں,34.82751209348109,72.71689385428617
Shangla,20260828,hail,False,0.0,8,0,Insufficient data (overshooting tops / glaciation ratio missing).,ناکافی ڈیٹا,34.82751209348109,72.71689385428617
Shangla,20260828,heat_wave,False,0.0,1,0,Not enough clear-sky multi-day skin-temperature data (0 of 0 available frames excluded as cloud-contaminated).,ناکافی صاف آسمان ڈیٹا,34.82751209348109,72.71689385428617
Shangla,20260828,heavy_rain,False,0.45,1,0,0/8 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,34.82751209348109,72.71689385428617
Shangla,20260828,residue_burning,False,0.5,8,0,Nighttime frame -- daytime fire hot-spot check not applicable.,رات کا وقت -- لاگو نہیں,34.82751209348109,72.71689385428617
Shangla,20260828,thunderstorm,False,0.6,8,0,No overshooting-top signature detected.,کوئی شدید کنویکشن کی علامت نہیں,34.82751209348109,72.71689385428617
Shangla,20260828,uv_index,False,0.5,8,0,Clear-sky/high-sun UV proxy conditions not met.,UV کی سطح زیادہ ہونے کی علامت نہیں,34.82751209348109,72.71689385428617
Sheikhpura,20260828,cloud_burst,False,0.0,1,0,STUBBED: no consecutive-frame pairs available at all for this location/period.,ڈیٹا دستیاب نہیں,31.557511187958458,73.8694134849586
Sheikhpura,20260828,cold_wave,False,0.0,1,0,Not enough clear-sky multi-day night skin-temperature data (0 of 0 available frames excluded as cloud-contaminated).,ناکافی صاف آسمان ڈیٹا,31.557511187958458,73.8694134849586
Sheikhpura,20260828,dust_storm,False,0.0,8,0,Dust-difference channels unavailable.,ڈیٹا دستیاب نہیں,31.557511187958458,73.8694134849586
Sheikhpura,20260828,fog,False,0.0,8,0,No IR3.9-IR10.8 data at this time/location.,ڈیٹا دستیاب نہیں,31.557511187958458,73.8694134849586
Sheikhpura,20260828,frost,False,0.0,8,0,MSG skin-temperature/cloud data unavailable.,ڈیٹا دستیاب نہیں,31.557511187958458,73.8694134849586
Sheikhpura,20260828,hail,False,0.0,8,0,Insufficient data (overshooting tops / glaciation ratio missing).,ناکافی ڈیٹا,31.557511187958458,73.8694134849586
Sheikhpura,20260828,heat_wave,False,0.0,1,0,Not enough clear-sky multi-day skin-temperature data (0 of 0 available frames excluded as cloud-contaminated).,ناکافی صاف آسمان ڈیٹا,31.557511187958458,73.8694134849586
Sheikhpura,20260828,heavy_rain,False,0.45,1,0,0/8 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,31.557511187958458,73.8694134849586
Sheikhpura,20260828,residue_burning,False,0.5,8,0,Nighttime frame -- daytime fire hot-spot check not applicable.,رات کا وقت -- لاگو نہیں,31.557511187958458,73.8694134849586
Sheikhpura,20260828,thunderstorm,False,0.0,8,0,No convection data at this time/location.,اس وقت/مقام کے لیے کنویکشن ڈیٹا دستیاب نہیں,31.557511187958458,73.8694134849586
Sheikhpura,20260828,uv_index,False,0.0,8,0,No MSG cloud data available.,ڈیٹا دستیاب نہیں,31.557511187958458,73.8694134849586
Shigar,20260828,cloud_burst,False,0.0,1,0,STUBBED: no consecutive-frame pairs available at all for this location/period.,ڈیٹا دستیاب نہیں,35.74199294506203,75.8753094717029
